"Playlist URL","https://www.youtube.com/playlist?list=PLzDeS-SWRIMNMtptUDSN7fR_Xs9PHPa-8"
"Playlist title","Oxenfree"
"Playlist author","Laila Dyer"
"Videos","9"

"Video ID","Title","Channel","Added At","Published At","Thumbnail URL","Description"
"XGxudmVJYkw","Oxenfree (Ep. 1 – The Signal)","Laila Dyer","2018-08-29","2018-07-02","https://i.ytimg.com/vi/XGxudmVJYkw/hqdefault.jpg","You can support me on Patreon: https://www.patreon.com/MarshallDyer
You can follow me on Twitter at: https://twitter.com/Marshall_Dyer

Welcome to my playthrough of Oxenfree, an adventure game where you travel to an island for a beach party, but instead find yourself wrapped up in a supernatural mystery.

Official site:
http://nightschoolstudio.com/oxenfree/

Playlist:
https://www.youtube.com/playlist?list=PLzDeS-SWRIMNMtptUDSN7fR_Xs9PHPa-8"
"PLu9-cEsNJQ","Oxenfree (Ep. 2 – Is. Leave. Possible.)","Laila Dyer","2018-08-29","2018-07-04","https://i.ytimg.com/vi/PLu9-cEsNJQ/hqdefault.jpg","You can support me on Patreon: https://www.patreon.com/MarshallDyer
You can follow me on Twitter at: https://twitter.com/Marshall_Dyer

Welcome to my playthrough of Oxenfree, an adventure game where you travel to an island for a beach party, but instead find yourself wrapped up in a supernatural mystery.

Official site:
http://nightschoolstudio.com/oxenfree/

Playlist:
https://www.youtube.com/playlist?list=PLzDeS-SWRIMNMtptUDSN7fR_Xs9PHPa-8"
"E6OjdRfLEs0","Oxenfree (Ep. 3 – Fort Milner)","Laila Dyer","2018-08-29","2018-07-06","https://i.ytimg.com/vi/E6OjdRfLEs0/hqdefault.jpg","You can support me on Patreon: https://www.patreon.com/MarshallDyer
You can follow me on Twitter at: https://twitter.com/Marshall_Dyer

Welcome to my playthrough of Oxenfree, an adventure game where you travel to an island for a beach party, but instead find yourself wrapped up in a supernatural mystery.

Official site:
http://nightschoolstudio.com/oxenfree/

Playlist:
https://www.youtube.com/playlist?list=PLzDeS-SWRIMNMtptUDSN7fR_Xs9PHPa-8"
"n5t3U3lTaj4","Oxenfree (Ep. 4 – Loop)","Laila Dyer","2018-08-29","2018-07-08","https://i.ytimg.com/vi/n5t3U3lTaj4/hqdefault.jpg","You can support me on Patreon: https://www.patreon.com/MarshallDyer
You can follow me on Twitter at: https://twitter.com/Marshall_Dyer

Welcome to my playthrough of Oxenfree, an adventure game where you travel to an island for a beach party, but instead find yourself wrapped up in a supernatural mystery.

Official site:
http://nightschoolstudio.com/oxenfree/

Playlist:
https://www.youtube.com/playlist?list=PLzDeS-SWRIMNMtptUDSN7fR_Xs9PHPa-8"
"oareppSKuQo","Oxenfree (Ep. 5 – The Plan)","Laila Dyer","2018-08-29","2018-07-10","https://i.ytimg.com/vi/oareppSKuQo/hqdefault.jpg","You can support me on Patreon: https://www.patreon.com/MarshallDyer
You can follow me on Twitter at: https://twitter.com/Marshall_Dyer

Welcome to my playthrough of Oxenfree, an adventure game where you travel to an island for a beach party, but instead find yourself wrapped up in a supernatural mystery.

Official site:
http://nightschoolstudio.com/oxenfree/

Playlist:
https://www.youtube.com/playlist?list=PLzDeS-SWRIMNMtptUDSN7fR_Xs9PHPa-8"
"glAkErO7wEU","Oxenfree (Ep. 6 – Adler’s Legacy)","Laila Dyer","2018-08-29","2018-07-12","https://i.ytimg.com/vi/glAkErO7wEU/hqdefault.jpg","You can support me on Patreon: https://www.patreon.com/MarshallDyer
You can follow me on Twitter at: https://twitter.com/Marshall_Dyer

Welcome to my playthrough of Oxenfree, an adventure game where you travel to an island for a beach party, but instead find yourself wrapped up in a supernatural mystery.

Official site:
http://nightschoolstudio.com/oxenfree/

Playlist:
https://www.youtube.com/playlist?list=PLzDeS-SWRIMNMtptUDSN7fR_Xs9PHPa-8"
"F15kKqicR-A","Oxenfree (Ep. 7 – Adler’s Estate)","Laila Dyer","2018-08-29","2018-07-14","https://i.ytimg.com/vi/F15kKqicR-A/hqdefault.jpg","You can support me on Patreon: https://www.patreon.com/MarshallDyer
You can follow me on Twitter at: https://twitter.com/Marshall_Dyer

Welcome to my playthrough of Oxenfree, an adventure game where you travel to an island for a beach party, but instead find yourself wrapped up in a supernatural mystery.

Official site:
http://nightschoolstudio.com/oxenfree/

Playlist:
https://www.youtube.com/playlist?list=PLzDeS-SWRIMNMtptUDSN7fR_Xs9PHPa-8"
"DZRB0nU404k","Oxenfree (Ep. 8 – Bomb Shelter Doors)","Laila Dyer","2018-08-29","2018-07-16","https://i.ytimg.com/vi/DZRB0nU404k/hqdefault.jpg","You can support me on Patreon: https://www.patreon.com/MarshallDyer
You can follow me on Twitter at: https://twitter.com/Marshall_Dyer

Welcome to my playthrough of Oxenfree, an adventure game where you travel to an island for a beach party, but instead find yourself wrapped up in a supernatural mystery.

Official site:
http://nightschoolstudio.com/oxenfree/

Playlist:
https://www.youtube.com/playlist?list=PLzDeS-SWRIMNMtptUDSN7fR_Xs9PHPa-8"
"GoP4dHH6jEY","Oxenfree (Ep. 9 – The End)","Laila Dyer","2018-08-29","2018-07-18","https://i.ytimg.com/vi/GoP4dHH6jEY/hqdefault.jpg","You can support me on Patreon: https://www.patreon.com/MarshallDyer
You can follow me on Twitter at: https://twitter.com/Marshall_Dyer

Welcome to my playthrough of Oxenfree, an adventure game where you travel to an island for a beach party, but instead find yourself wrapped up in a supernatural mystery.

Official site:
http://nightschoolstudio.com/oxenfree/

Playlist:
https://www.youtube.com/playlist?list=PLzDeS-SWRIMNMtptUDSN7fR_Xs9PHPa-8"
