,Sources:,Notes:
,http://www.strategypage.com/htmw/htnavai/articles/20090412.aspx,Ford carrier cost
,http://ctmirror.org/story/magnet-school-costs-strain-state-local-budgets,Magnet schools
,http://www.21csf.org/csf-home/Documents/FactSheetPK12PublicSchoolFacilityInfrastructure.pdf,School construction/etc costs
,http://www.21csf.org/csf-home/publications/BEST-Growth-Disparity-2006.pdf,School costs
,http://polisci.osu.edu/faculty/jmueller/MID11TSM.PDF,Costs of post-9/11 security
,http://www.thecrimereport.org/archive/anticrime-costs-hit-167-billion-prisons-cited,Anticrime spending
,http://www.dailymail.co.uk/femail/article-2016231/480-cloaks--160-wand-41-500-tuition-How-REALLY-cost-send-child-Hogwarts.html,Hogwarts tuition
,http://web.archive.org/web/20061207132919/http://www.dsca.mil/programs/HA/HUMANITARIAN%20DAILY%20RATIONS.pdf,Humanitarian aid rations
,http://www.bread.org/hunger/us/facts.html,Poverty details
,http://www.census.gov/compendia/statab/2012/tables/12s0709.pdf,Poverty details
,http://www.worldhunger.org/articles/04/editorials/hungry_us_children.htm,Hunger
,http://quickfacts.census.gov/qfd/states/00000.html,Households in US
,http://www.getrichslowly.org/blog/2011/03/16/tax-prep-costs-how-much-will-it-cost-to-get-your-taxes-done/,Tax prep estimates
,http://quickfacts.census.gov/qfd/states/00000.html,Misc
,http://americanhistory.si.edu/subs/history/timeline/cost/index.html,Nuclear spending
,"Baker, A. D. III (1998). Combat Fleets of the World, 1998-1999. USA. p. 1005. ISBN 1557501114.",Submarine cost
,http://www.lungusa.org/stop-smoking/tobacco-control-advocacy/reports-resources/cessation-economic-benefits/states/united-states.html,Smoking economic cost
,http://www.usatoday.com/news/health/2009-04-08-fda-tobacco-costs_N.htm,Contrary story on economic costs
,ftp://ftp.bls.gov/pub/special.requests/ce/share/2010/age.txt,Consumer costs
,http://www.census.gov/compendia/statab/2010/tables/10s1151.pdf,Credit cards
,http://publications.milliman.com/research/health-rr/pdfs/cancer-patients-receiving-chemotherapy.pdf,Chemotherapy
,http://traveltips.usatoday.com/average-cost-hawaii-vacation-two-34699.html,Hawaii
,http://www.cbayresort.com/promos/HarmonyRomance/,Resort week
,http://www.aspca.org/adoption/pet-care-costs.aspx,Pet ownership
,http://www.farmandranchguide.com/news/regional/price-for-brazil-s-farmland-depends-on-fertility-location/article_e7d72bfb-fa69-5245-9977-f2858e975e56.html,Rainforest land per acre
,http://www.telecomsmarketresearch.com/research/TMAAAYYD-US-Average-Monthly-Smartphone-Bill-Vendor-Operating-System.shtml,Monthly smartphone/regular phone bills
,http://www.census.gov/prod/2011pubs/12statab/income.pdf,Income
,http://www.cbpp.org/cms/index.cfm?fa=view&id=3151,"Federal income, effective"
,http://www.quickanded.com/2010/02/effective-tax-rates-of-the-richest-400-americans.html
,http://economix.blogs.nytimes.com/2009/04/09/reader-response-how-much-americans-actually-pay-in-taxes-part-ii/
,http://www.usatoday.com/money/perfi/taxes/2011-05-05-tax-cut-record-low_n.htm,Wish I had a better source for the 23.6% number. Anyone have Julie Snyder's phone number?
,http://www.bts.gov/publications/national_transportation_statistics/html/table_01_17.html,Used/new cars
,http://www.census.gov/const/uspriceann.pdf,Median home prices
,http://www.valoans.com/bah-rates-mha.cfm?state=MASSACHUSETTS&mha=MA120,Basic Allowance for Housing
,http://www.tylernewton.com/files/economic-growth-and-equity-investing.pdf,Stock market long-term growth
,http://ehbs.kff.org/pdf/8226.pdf,Health insurance premiums
,http://www.thesupercars.org/top-cars/most-expensive-cars-in-the-world-top-10-list/,Most expensive production car
,http://abcnews.go.com/Business/Inauguration/story?id=6665946&page=1,More inauguration data
,http://www.csmonitor.com/USA/Politics/DC-Decoder/2011/0215/US-aid-to-Egypt-What-does-it-buy,"Annual military aid to Egypt
"
,http://www.cbo.gov/ftpdocs/87xx/doc8758/11-13-lt-health.pdf,Health care spending
